"","LastName","FirstName","DatasetID","Dataset","species","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","Comment","StdValueStr"
"64","Reich","Peter",94,"Global A, N, P, SLA Database","Populus tremuloides",43533,"Populus tremuloides",949605,5854987,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WoodDensity(kg/m3)Round","350","kg/m3","Single",NA,NA,NA,0.35,"g/cm3",NA,NA,0.876601,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"65","Anand","Madhur",100,"Plant Traits in Pollution Gradients Database","Populus tremuloides",43533,"Populus tremuloides",1034616,6279869,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","Wood density","438.3","mg/cm3","Mean",129.6,"Standard Deviation",NA,0.4383,"g/cm3",NA,NA,0.817154,"unpub.","average of all sampled tree cores per species, calcuated using oven dry mass and wet volume; given in mg/mm3",NA
"66","Anand","Madhur",100,"Plant Traits in Pollution Gradients Database","Populus tremuloides",43533,"Populus tremuloides",1034630,6280681,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","Wood density","411.5","mg/cm3","Mean",150.2,"Standard Deviation",NA,0.4115,"g/cm3",NA,NA,0.584127,"unpub.","average of all sampled tree cores per species, calcuated using oven dry mass and wet volume; given in mg/mm3",NA
"67","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Potentilla anserina",43637,"Potentilla anserina",943694,5803477,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.208542714","mg/mm3","Single",NA,NA,NA,0.208542714,"g/cm3",NA,NA,5.44983,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"68","Zanne","Amy",61,"Global Wood Density Database","Prunus pensylvanica",44391,"Prunus pensylvanica",748893,3360252,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.36","g/cm^3","Single",NA,NA,NA,0.36,"g/cm3",NA,NA,0.718966,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"69","Zanne","Amy",61,"Global Wood Density Database","Pseudotsuga menziesii",44567,"Pseudotsuga menziesii",748965,3360396,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.5","g/cm^3","Single",NA,NA,NA,0.5,"g/cm3",NA,NA,0.466053,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"70","Zanne","Amy",61,"Global Wood Density Database","Pseudotsuga menziesii",44567,"Pseudotsuga menziesii",748966,3360398,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.4","g/cm^3","Single",NA,NA,NA,0.4,"g/cm3",NA,NA,0.654946,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"71","Zanne","Amy",61,"Global Wood Density Database","Pseudotsuga menziesii",44567,"Pseudotsuga menziesii",748967,3360400,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.43","g/cm^3","Single",NA,NA,NA,0.43,"g/cm3",NA,NA,0.484126,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"72","Peñuelas","Josep",91,"Catalonian Mediterranean Forest Trait Database","Pseudotsuga menziesii",44567,"Pseudotsuga menziesii",948729,5842585,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WOODDENSITY","0.47","t/m3","Single",NA,NA,NA,0.47,"g/cm3",NA,NA,0.274034,"Ogaya, R. and J. Penuelas. 2003. Comparative field study of Quercus ilex and Phillyrea latifolia: photosynthetic response to experimental drought conditions. Environmental and Experimental Botany 50:137-148.",NA,NA
"73","Reich","Peter",94,"Global A, N, P, SLA Database","Pseudotsuga menziesii",44567,"Pseudotsuga menziesii",949393,5848272,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WoodDensity(kg/m3)Round","450","kg/m3","Single",NA,NA,NA,0.45,"g/cm3",NA,NA,0.376745,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"74","Reich","Peter",94,"Global A, N, P, SLA Database","Pseudotsuga menziesii",44567,"Pseudotsuga menziesii",949849,5862493,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WoodDensity(kg/m3)Round","450","kg/m3","Single",NA,NA,NA,0.45,"g/cm3",NA,NA,0.376745,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"75","Reich","Peter",94,"Global A, N, P, SLA Database","Pseudotsuga menziesii",44567,"Pseudotsuga menziesii",949852,5862597,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WoodDensity(kg/m3)Round","450","kg/m3","Single",NA,NA,NA,0.45,"g/cm3",NA,5862493,0.376745,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"76","Zanne","Amy",61,"Global Wood Density Database","Quercus garryana",45383,"Quercus garryana",749310,3361086,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.64","g/cm^3","Single",NA,NA,NA,0.64,"g/cm3",NA,NA,0.346065,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"77","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Ranunculus acris",45587,"Ranunculus acris",943759,5804976,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.228291317","mg/mm3","Single",NA,NA,NA,0.228291317,"g/cm3",NA,NA,7.10567,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"78","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Rubus idaeus",47124,"Rubus idaeus",758903,3456377,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","3.79E-03","g/cm3","Single",NA,NA,NA,0.00379,"g/cm3",NA,NA,16.5517,"unpub.","g cm^-3",NA
"79","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Rubus idaeus",47124,"Rubus idaeus",758904,3456386,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","5.89E-03","g/cm3","Single",NA,NA,NA,0.00589,"g/cm3",NA,NA,14.6222,"unpub.","g cm^-3",NA
"80","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Rubus idaeus",47124,"Rubus idaeus",758905,3456395,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","5.59E-03","g/cm3","Single",NA,NA,NA,0.00559,"g/cm3",NA,NA,14.8507,"unpub.","g cm^-3",NA
"81","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Rubus idaeus",47124,"Rubus idaeus",758906,3456404,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","9.92E-03","g/cm3","Single",NA,NA,NA,0.00992,"g/cm3",NA,NA,12.3456,"unpub.","g cm^-3",NA
"82","Cornwell","Will",55,"Jasper Ridge Californian Woody Plants Database","Rubus parviflorus",47254,"Rubus parviflorus",218218,2312598,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","wood.density","0.65","g / cm3","Single",NA,NA,NA,0.65,"g/cm3",NA,NA,3.2602,"Preston, K. A., W. K. Cornwell, and J. L. DeNoyer. 2006. Wood density and vessel traits as distinct correlates of ecological strategy in 51 California coast range angiosperms. New Phytologist 170:807-818.","wood density, sampled on third year shoots",NA
"83","Cornwell","Will",55,"Jasper Ridge Californian Woody Plants Database","Rubus ursinus",47394,"Rubus ursinus",218219,2312616,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","wood.density","0.42","g / cm3","Single",NA,NA,NA,0.42,"g/cm3",NA,NA,1.76235,"Preston, K. A., W. K. Cornwell, and J. L. DeNoyer. 2006. Wood density and vessel traits as distinct correlates of ecological strategy in 51 California coast range angiosperms. New Phytologist 170:807-818.","wood density, sampled on third year shoots",NA
"84","Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Sambucus nigra",48206,"Sambucus nigra",925085,5284736,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","Stem tissue density","0.05","mg/mm3","Single",NA,NA,NA,0.05,"g/cm3",NA,NA,8.01066,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",NA,NA
"85","Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Sambucus nigra",48206,"Sambucus nigra",941248,5618839,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","Stem density mg/mm3)","0.156132335","mg/mm3","Single",NA,NA,NA,0.156132335,"g/cm3",NA,NA,3.04161,"Castro-Diez, P., J. P. Puyravaud, J. H. C. Cornelissen, and P. Villar-Salvador. 1998. Stem anatomy and relative growth rate in seedlings of a wide range of woody plant species and types. Oecologia 116:57-66.",NA,NA
"86","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Sambucus nigra",48206,"Sambucus nigra",943491,5798790,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.421634019","mg/mm3","Single",NA,NA,NA,0.421634019,"g/cm3",NA,NA,1.2936,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"87","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Sambucus nigra",48206,"Sambucus nigra",943519,5799436,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.424476855","mg/mm3","Single",NA,NA,NA,0.424476855,"g/cm3",NA,NA,1.32292,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"88","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Sambucus nigra",48206,"Sambucus nigra",943611,5801561,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.41672336","mg/mm3","Single",NA,NA,NA,0.41672336,"g/cm3",NA,NA,1.24247,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"89","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Solidago canadensis",50873,"Solidago canadensis",759053,3458050,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","8.03E-02","g/cm3","Single",NA,NA,NA,0.0803,"g/cm3",NA,NA,2.23919,"unpub.","g cm^-3",NA
"90","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Solidago canadensis",50873,"Solidago canadensis",759054,3458059,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","2.05E-02","g/cm3","Single",NA,NA,NA,0.0205,"g/cm3",NA,NA,6.28619,"unpub.","g cm^-3",NA
"91","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Solidago canadensis",50873,"Solidago canadensis",759055,3458068,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","1.45E-02","g/cm3","Single",NA,NA,NA,0.0145,"g/cm3",NA,NA,7.79831,"unpub.","g cm^-3",NA
"92","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Solidago canadensis",50873,"Solidago canadensis",759056,3458077,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","2.57E-02","g/cm3","Single",NA,NA,NA,0.0257,"g/cm3",NA,NA,5.42189,"unpub.","g cm^-3",NA
"93","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Solidago canadensis",50873,"Solidago canadensis",759057,3458086,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","stem.density","0.02116833","g/cm3","Single",NA,NA,NA,0.02116833,"g/cm3",NA,NA,6.15147,"unpub.","g cm^-3",NA
"94","Zanne","Amy",61,"Global Wood Density Database","Taxus brevifolia",53527,"Taxus brevifolia",751507,3365480,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.67","g/cm^3","Single",NA,NA,NA,0.67,"g/cm3",NA,NA,1.97333,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"95","Zanne","Amy",61,"Global Wood Density Database","Thuja plicata",54208,"Thuja plicata",751969,3366404,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.34","g/cm^3","Single",NA,NA,NA,0.34,"g/cm3",NA,NA,3.20765,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"96","Weiher","Evan",66,"Midwestern and Southern US Herbaceous Species Trait Database","Toxicodendron radicans",54547,"Toxicodendron radicans",757443,3439921,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","Stem density","0.64852222","g/cm3","Single",NA,NA,NA,0.64852222,"g/cm3",NA,NA,1.72715,"unpub.",NA,NA
"97","Zanne","Amy",61,"Global Wood Density Database","Tsuga heterophylla",55323,"Tsuga heterophylla",752270,3367006,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.44","g/cm^3","Single",NA,NA,NA,0.44,"g/cm3",NA,NA,2.9076,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"98","Reich","Peter",94,"Global A, N, P, SLA Database","Tsuga heterophylla",55323,"Tsuga heterophylla",949394,5848312,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WoodDensity(kg/m3)Round","450","kg/m3","Single",NA,NA,NA,0.45,"g/cm3",NA,NA,2.98468,"Reich, P. B., J. Oleksyn, and I. J. Wright. 2009. Leaf phosphorus influences the photosynthesis-nitrogen relation: a cross-biome analysis of 314 species. Oecologia 160:207-212.",NA,NA
"99","Zanne","Amy",61,"Global Wood Density Database","Tsuga mertensiana",55325,"Tsuga mertensiana",752272,3367010,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","WSG (g/cm^3)","0.51","g/cm^3","Single",NA,NA,NA,0.51,"g/cm3",NA,NA,3.41396,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.",NA,NA
"100","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Urtica dioica",55598,"Urtica dioica",943612,5801584,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.185384615","mg/mm3","Single",NA,NA,NA,0.185384615,"g/cm3",NA,NA,1.20241,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"101","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Urtica dioica",55598,"Urtica dioica",943642,5802267,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.250945347","mg/mm3","Single",NA,NA,NA,0.250945347,"g/cm3",NA,NA,1.60674,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"102","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Urtica dioica",55598,"Urtica dioica",943693,5803454,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.156215622","mg/mm3","Single",NA,NA,NA,0.156215622,"g/cm3",NA,NA,1.52632,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"103","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Urtica dioica",55598,"Urtica dioica",943751,5804814,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.194117647","mg/mm3","Single",NA,NA,NA,0.194117647,"g/cm3",NA,NA,1.20292,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"104","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Vaccinium myrtillus",55736,"Vaccinium myrtillus",943655,5802570,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.554740406","mg/mm3","Single",NA,NA,NA,0.554740406,"g/cm3",NA,NA,0.284616,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"105","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Vaccinium myrtillus",55736,"Vaccinium myrtillus",943715,5803964,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.559001208","mg/mm3","Single",NA,NA,NA,0.559001208,"g/cm3",NA,NA,0.310858,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"106","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Vaccinium myrtillus",55736,"Vaccinium myrtillus",943726,5804223,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.496432584","mg/mm3","Single",NA,NA,NA,0.496432584,"g/cm3",NA,NA,0.73588,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"107","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Vaccinium myrtillus",55736,"Vaccinium myrtillus",943734,5804413,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.492623073","mg/mm3","Single",NA,NA,NA,0.492623073,"g/cm3",NA,NA,0.769496,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"108","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Vaccinium myrtillus",55736,"Vaccinium myrtillus",943743,5804625,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.283793605","mg/mm3","Single",NA,NA,NA,0.283793605,"g/cm3",NA,NA,3.17615,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
"109","Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Viburnum opulus",56323,"Viburnum opulus",941260,5619127,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","Stem density mg/mm3)","0.35304096","mg/mm3","Single",NA,NA,NA,0.35304096,"g/cm3",NA,NA,1.69024,"Castro-Diez, P., J. P. Puyravaud, J. H. C. Cornelissen, and P. Villar-Salvador. 1998. Stem anatomy and relative growth rate in seedlings of a wide range of woody plant species and types. Oecologia 116:57-66.",NA,NA
"110","Ordonez","Jenny",88,"The Netherlands Plant Traits Database","Viburnum opulus",56323,"Viburnum opulus",943638,5802176,4,"Stem specific density (SSD, stem dry mass per stem fresh volume) or wood density",4,"Wood density; stem specific density; wood specific gravity (SSD)","SSD","0.500387494","mg/mm3","Single",NA,NA,NA,0.500387494,"g/cm3",NA,NA,0.508497,"Ordonez, J. C., P. M. van Bodegom, J. P. M. Witte, R. P. Bartholomeus, J. R. van Hal, and R. Aerts. 2010. Plant Strategies in Relation to Resource Supply in Mesic to Wet Environments: Does Theory Mirror Nature? American Naturalist 175:225-239.","stem density",NA
